,Date,StationaryTestID2,IMEI,Pingtime,ultime,dltime,motime,mttime,totaltime
1508,20170523,North_Piedrasnegras_20170523_154205,353682060324843,83.0,189,205.0,119.0,7,603.0
1509,20170523,NorthWest_Mazatlan_20170523_163441,351881064335449,84.0,186,211.0,295.0,7,783.0
1510,20170523,NorthWest_Mazatlan_20170523_163538,351881069387569,85.0,188,209.0,120.0,7,609.0
1511,20170523,North_Piedrasnegras_20170523_151654,353300068466611,145.0,186,214.0,104.0,7,656.0
1512,20170523,North_Piedrasnegras_20170523_150049,353682060324843,84.0,189,161.0,119.0,7,560.0
1513,20170523,NorthWest_Mazatlan_20170523_155225,351881069387569,84.0,187,211.0,118.0,7,607.0
1514,20170523,NorthWest_Mazatlan_20170523_154027,351881064335449,84.0,185,208.0,120.0,7,604.0
1515,20170523,NorthWest_Mazatlan_20170523_154024,358318060083965,83.0,186,214.0,108.0,7,598.0
1516,20170523,DF_CdDeMexico_20170523_163401,351881063943318,148.0,185,196.0,104.0,7,640.0
1517,20170523,North_Piedrasnegras_20170523_142022,353682060324843,83.0,188,163.0,119.0,7,560.0
1518,20170523,North_Piedrasnegras_20170523_140645,353300068466611,84.0,186,207.0,105.0,7,589.0
1519,20170523,DF_CdDeMexico_20170523_155955,353300066446813,83.0,188,209.0,118.0,7,605.0
1520,20170523,DF_CdDeMexico_20170523_155939,351881063943318,92.0,187,207.0,105.0,7,598.0
1521,20170523,DF_CdDeMexico_20170523_153151,353300066446813,83.0,188,209.0,118.0,7,605.0
1522,20170523,DF_CdDeMexico_20170523_153150,351881063943318,84.0,186,207.0,104.0,7,588.0
1523,20170523,DF_CdDeMexico_20170523_144723,351881063943318,145.0,186,200.0,105.0,7,643.0
1524,20170523,DF_CdDeMexico_20170523_144528,353300066446813,83.0,188,210.0,119.0,7,607.0
1525,20170523,North_Piedrasnegras_20170523_123703,353300068466611,145.0,186,210.0,106.0,7,654.0
1526,20170523,NorthWest_Mazatlan_20170523_132955,353300068961405,83.0,188,225.0,120.0,7,623.0
1527,20170523,NorthWest_Mazatlan_20170523_132955,353300063271719,84.0,188,215.0,119.0,7,613.0
1528,20170523,DF_CdDeMexico_20170523_142819,351881066245752,120.0,186,208.0,91.0,7,612.0
1529,20170523,North_Piedrasnegras_20170523_121919,353682060324843,83.0,188,172.0,120.0,7,570.0
1530,20170523,NorthWest_Mazatlan_20170523_131030,353300068961405,83.0,188,219.0,120.0,7,617.0
1531,20170523,NorthWest_Mazatlan_20170523_131030,353300063271719,84.0,187,217.0,119.0,7,614.0
1532,20170523,NorthWest_Mazatlan_20170523_124439,351881069387569,83.0,188,206.0,119.0,7,603.0
1533,20170523,NorthWest_Mazatlan_20170523_124439,351881064335449,83.0,186,206.0,118.0,7,600.0
1534,20170523,NorthWest_Mazatlan_20170523_124021,353300063271719,85.0,187,213.0,118.0,7,610.0
1535,20170523,NorthWest_Mazatlan_20170523_123655,353300068961405,84.0,188,210.0,118.0,7,607.0
1536,20170523,North_Piedrasnegras_20170523_112157,353682060324843,83.0,187,202.0,119.0,7,598.0
1537,20170523,North_Piedrasnegras_20170523_112115,353300068466611,83.0,187,210.0,106.0,7,593.0
1538,20170523,DF_CdDeMexico_20170523_131716,351881062710338,84.0,187,209.0,118.0,7,605.0
1539,20170523,NorthWest_Mazatlan_20170523_120013,351881064335449,86.0,187,210.0,119.0,7,609.0
1540,20170523,NorthWest_Mazatlan_20170523_120014,351881069387569,85.0,188,209.0,118.0,7,607.0
1541,20170523,Pacific_HWQueretaroCelaya_20170523_124841,351881062543077,84.0,186,187.0,105.0,7,569.0
1542,20170523,Pacific_HWQueretaroCelaya_20170523_124735,351881064516170,84.0,184,207.0,118.0,7,600.0
1543,20170523,NorthWest_Mazatlan_20170523_113613,351881069387569,84.0,186,216.0,118.0,7,611.0
1544,20170523,North_Piedrasnegras_20170523_103623,353300068466611,84.0,187,173.0,105.0,7,556.0
1545,20170523,NorthWest_Mazatlan_20170523_113232,353300063271719,85.0,189,209.0,94.0,7,584.0
1546,20170523,Pacific_HWQueretaroCelaya_20170523_123206,351881062543077,84.0,186,187.0,105.0,7,569.0
1547,20170523,NorthWest_Mazatlan_20170523_113231,353300068961405,84.0,187,136.0,92.0,7,506.0
1548,20170523,NorthWest_Mazatlan_20170523_112920,351881064335449,83.0,189,215.0,118.0,7,612.0
1549,20170523,Pacific_HWQueretaroCelaya_20170523_121739,351881064516170,83.0,185,212.0,119.0,7,606.0
1550,20170523,North_Piedrasnegras_20170523_100747,353682060324843,83.0,189,168.0,118.0,7,565.0
1551,20170523,NorthWest_Mazatlan_20170523_105021,353300063271719,85.0,189,214.0,119.0,7,614.0
1552,20170523,NorthWest_Mazatlan_20170523_105020,353300068961405,84.0,188,217.0,118.0,7,614.0
1553,20170523,NorthWest_Mazatlan_20170523_102945,353300068961405,83.0,187,210.0,118.0,7,605.0
1554,20170523,NorthWest_Mazatlan_20170523_102831,353300063271719,85.0,188,212.0,121.0,7,613.0
1555,20170523,Pacific_HWQueretaroCelaya_20170523_105355,351881062543077,83.0,187,209.0,105.0,7,591.0
1556,20170523,NorthWest_Mazatlan_20170523_094038,351881069387569,83.0,186,208.0,119.0,7,603.0
1557,20170523,NorthWest_Mazatlan_20170523_094039,358318060083965,85.0,186,207.0,107.0,7,592.0
1558,20170523,NorthWest_Mazatlan_20170523_092415,351881069387569,84.0,187,211.0,119.0,7,608.0
1559,20170523,Pacific_HWQueretaroCelaya_20170523_102349,351881064516170,85.0,188,210.0,119.0,7,609.0
1560,20170523,NorthWest_Mazatlan_20170523_092128,358318060083965,83.0,188,210.0,105.0,7,593.0
1561,20170523,NorthWest_Mazatlan_20170523_090817,353300063271719,85.0,188,210.0,120.0,7,610.0
1562,20170523,NorthWest_Mazatlan_20170523_090657,351881064335449,85.0,188,210.0,118.0,7,608.0
1563,20170523,NorthWest_Mazatlan_20170523_090658,358318060083965,84.0,188,211.0,124.0,7,614.0
1564,20170523,NorthWest_Mazatlan_20170523_090101,353300068961405,83.0,188,212.0,118.0,7,608.0
1565,20170523,NorthWest_Mazatlan_20170523_085530,353300063271719,85.0,189,214.0,140.0,7,635.0
1566,20170523,NorthWest_Mazatlan_20170523_084604,353300068961405,84.0,188,210.0,138.0,7,627.0
1567,20170523,DF_CdDeMexico_20170523_063242,351881063311789,86.0,188,177.0,109.0,7,567.0
1568,20170523,DF_CdDeMexico_20170523_061948,353683060724495,85.0,125,211.0,105.0,7,533.0
1569,20170523,DF_CdDeMexico_20170523_060539,351881063311789,84.0,188,210.0,104.0,7,593.0
1570,20170523,DF_CdDeMexico_20170523_055228,353683060724495,84.0,148,214.0,105.0,7,558.0
1571,20170523,DF_CdDeMexico_20170523_053826,353683060724495,84.0,98,90.0,105.0,7,384.0
1572,20170523,DF_CdDeMexico_20170523_051717,351881063311789,84.0,187,184.0,104.0,7,566.0
1573,20170522,Gulf_Oaxaca_20170522_175531,351881061798391,85.0,187,192.0,105.0,7,576.0
1574,20170522,Gulf_Oaxaca_20170522_175415,351881060569751,83.0,186,207.0,105.0,7,588.0
1575,20170522,North_Piedrasnegras_20170522_154958,353682060324843,83.0,190,205.0,119.0,7,604.0
1576,20170522,Gulf_Oaxaca_20170522_174116,351881060569751,145.0,185,110.0,105.0,7,552.0
1577,20170522,North_Piedrasnegras_20170522_153620,353300068466611,84.0,188,207.0,105.0,7,591.0
1578,20170522,North_Piedrasnegras_20170522_151909,353300068466611,84.0,188,222.0,105.0,7,606.0
1579,20170522,North_Piedrasnegras_20170522_150610,353682060324843,88.0,187,207.0,119.0,7,608.0
1580,20170522,North_Piedrasnegras_20170522_142650,353300068466611,84.0,187,208.0,106.0,7,592.0
1581,20170522,North_Piedrasnegras_20170522_142554,353682060324843,83.0,189,186.0,119.0,7,584.0
1582,20170522,Gulf_Oaxaca_20170522_160859,351881060569751,86.0,188,212.0,107.0,7,600.0
1583,20170522,Gulf_Oaxaca_20170522_160858,351881061798391,84.0,185,207.0,105.0,7,588.0
1584,20170522,North_Piedrasnegras_20170522_134830,353300068466611,83.0,187,209.0,105.0,7,591.0
1585,20170522,Gulf_Oaxaca_20170522_154439,351881061798391,86.0,189,211.0,105.0,7,598.0
1586,20170522,Gulf_Oaxaca_20170522_154100,351881060569751,86.0,189,176.0,105.0,7,563.0
1587,20170522,North_Piedrasnegras_20170522_133548,353682060324843,83.0,189,168.0,119.0,7,566.0
1588,20170522,DF_CdDeMexico_20170522_152014,353300066707339,84.0,185,212.0,105.0,7,593.0
1589,20170522,DF_CdDeMexico_20170522_151935,351881064792078,84.0,185,208.0,118.0,7,602.0
1590,20170522,North_Piedrasnegras_20170522_130117,353682060324843,84.0,189,181.0,119.0,7,580.0
1591,20170522,North_Piedrasnegras_20170522_125828,353300068466611,84.0,187,209.0,104.0,7,591.0
1592,20170522,North_Piedrasnegras_20170522_123734,353682060324843,84.0,187,172.0,119.0,7,569.0
1593,20170522,DF_CdDeMexico_20170522_143422,351881064792078,84.0,186,178.0,118.0,7,573.0
1594,20170522,DF_CdDeMexico_20170522_141456,353300066707339,85.0,185,210.0,105.0,7,592.0
1595,20170522,North_Piedrasnegras_20170522_121131,353300068466611,84.0,187,194.0,105.0,7,577.0
1596,20170522,DF_CdDeMexico_20170522_131725,351881064792078,141.0,186,206.0,118.0,7,658.0
1597,20170522,DF_CdDeMexico_20170522_131726,353300066707339,125.0,186,211.0,105.0,7,634.0
1598,20170522,Gulf_HWTehuacanOaxaca_20170522_124157,351881061798391,84.0,186,226.0,105.0,7,608.0
1599,20170522,North_NuevoLaredo_20170522_123611,353683061087264,83.0,184,204.0,117.0,7,595.0
1600,20170522,North_NuevoLaredo_20170522_123609,353682061629216,84.0,183,205.0,105.0,7,584.0
1601,20170522,North_NuevoLaredo_20170522_121558,353682061629216,83.0,184,208.0,106.0,7,588.0
1602,20170522,North_NuevoLaredo_20170522_121355,353683061087264,83.0,183,162.0,119.0,7,554.0
1603,20170522,Gulf_HWTehuacanOaxaca_20170522_120154,351881060569751,83.0,187,220.0,104.0,7,601.0
1604,20170522,North_NuevoLaredo_20170522_111907,353683061087264,83.0,184,203.0,119.0,7,596.0
1605,20170522,North_NuevoLaredo_20170522_111848,353682061629216,84.0,184,205.0,105.0,7,585.0
1606,20170522,Gulf_HWTehuacanOaxaca_20170522_105303,351881061798391,85.0,186,233.0,106.0,7,617.0
1607,20170522,Gulf_HWTehuacanOaxaca_20170522_105230,351881060569751,83.0,186,190.0,104.0,7,570.0
1608,20170522,Gulf_HWTehuacanOaxaca_20170522_103403,351881060569751,84.0,187,213.0,104.0,7,595.0
1609,20170522,Gulf_HWTehuacanOaxaca_20170522_102308,351881061798391,84.0,187,203.0,105.0,7,586.0
1610,20170520,NorthWest_Mazatlan_20170520_091539,353300063271719,83.0,188,211.0,118.0,7,607.0
1611,20170520,NorthWest_Mazatlan_20170520_091538,351881066651884,83.0,187,209.0,107.0,7,593.0
1612,20170520,NorthWest_Mazatlan_20170520_082240,353300063271719,83.0,187,209.0,118.0,7,604.0
1613,20170520,NorthWest_Mazatlan_20170520_082240,351881066651884,86.0,185,209.0,105.0,7,592.0
1614,20170520,NorthWest_Mazatlan_20170520_080423,353300063271719,84.0,186,207.0,118.0,7,602.0
1615,20170520,NorthWest_Mazatlan_20170520_080422,351881066651884,85.0,187,207.0,107.0,7,593.0
1616,20170520,NorthWest_Mazatlan_20170520_074620,353300063271719,84.0,187,144.0,89.0,7,511.0
1617,20170520,NorthWest_Mazatlan_20170520_074620,351881066651884,84.0,187,149.0,89.0,7,516.0
1618,20170520,NorthWest_Mazatlan_20170520_072758,353300063271719,83.0,187,207.0,118.0,7,602.0
1619,20170520,NorthWest_Mazatlan_20170520_072759,351881066651884,83.0,187,211.0,107.0,7,595.0
1620,20170519,NorthWest_Mazatlan_20170519_181331,351881064335449,83.0,186,211.0,107.0,7,594.0
1621,20170519,NorthWest_Mazatlan_20170519_180540,351881069387569,84.0,188,209.0,139.0,7,627.0
1622,20170519,NorthWest_Mazatlan_20170519_175052,358318060083965,83.0,188,206.0,107.0,7,591.0
1623,20170519,NorthWest_Mazatlan_20170519_164806,351881064335449,146.0,188,207.0,119.0,7,667.0
1624,20170519,NorthWest_Mazatlan_20170519_164806,358318060083965,83.0,190,232.0,107.0,7,619.0
1625,20170519,NorthWest_Mazatlan_20170519_161654,358318060083965,83.0,187,208.0,105.0,7,590.0
1626,20170519,DF_HWIxmiquilpanTepejidelRio_20170519_170858,353683060724495,88.0,186,191.0,105.0,7,577.0
1627,20170519,NorthWest_Mazatlan_20170519_160103,351881064335449,84.0,186,209.0,118.0,7,604.0
1628,20170519,Pacific_Guadalajara_20170519_165127,351881060563119,89.0,189,214.0,120.0,7,619.0
1629,20170519,Pacific_Guadalajara_20170519_164129,351881065073387,84.0,186,184.0,105.0,7,566.0
1630,20170519,DF_HWIxmiquilpanTepejidelRio_20170519_161609,351881063311789,86.0,187,216.0,105.0,7,601.0
1631,20170519,NorthWest_HWMazatlanDurango_20170519_151141,351881066651884,93.0,188,218.0,105.0,7,611.0
1632,20170519,NorthWest_HWMazatlanDurango_20170519_145441,353300063271719,83.0,188,222.0,120.0,7,620.0
1633,20170519,NorthWest_HWMazatlanDurango_20170519_143248,353300063271719,83.0,189,227.0,118.0,7,624.0
1634,20170519,NorthWest_HWMazatlanDurango_20170519_143247,351881066651884,84.0,190,223.0,107.0,7,611.0
1635,20170519,DF_HWIxmiquilpanTepejidelRio_20170519_151809,353683060724495,84.0,185,181.0,105.0,7,562.0
1636,20170519,NorthWest_HWMazatlanDurango_20170519_141607,351881066651884,145.0,187,163.0,105.0,7,607.0
1637,20170519,NorthWest_HWMazatlanDurango_20170519_140250,351881066651884,87.0,187,213.0,106.0,7,600.0
1638,20170519,DF_HWIxmiquilpanTepejidelRio_20170519_145611,351881063311789,84.0,188,175.0,111.0,7,565.0
1639,20170519,NorthWest_HWMazatlanDurango_20170519_134509,353300063271719,149.0,188,213.0,133.0,7,690.0
1640,20170519,Pacific_Guadalajara_20170519_141002,351881065073387,83.0,186,219.0,105.0,7,600.0
1641,20170519,DF_HWIxmiquilpanTepejidelRio_20170519_135158,353683060724495,86.0,187,186.0,106.0,7,572.0
1642,20170519,Pacific_Guadalajara_20170519_134930,351881060563119,85.0,190,211.0,120.0,7,613.0
1643,20170519,DF_HWIxmiquilpanTepejidelRio_20170519_132502,351881063311789,83.0,188,173.0,108.0,7,559.0
1644,20170519,Pacific_Guadalajara_20170519_125002,351881065073387,84.0,187,173.0,105.0,7,556.0
1645,20170519,Pacific_Guadalajara_20170519_123621,351881065073387,84.0,187,191.0,105.0,7,574.0
1646,20170519,Pacific_Guadalajara_20170519_123423,351881060563119,84.0,190,231.0,120.0,7,632.0
1647,20170519,North_Monterrey_20170519_104038,353683061087264,84.0,184,206.0,119.0,7,600.0
1648,20170519,North_Monterrey_20170519_104031,353682061629216,84.0,184,217.0,106.0,7,598.0
1649,20170519,North_Monterrey_20170519_101823,353683061087264,83.0,184,173.0,100.0,7,547.0
1650,20170519,North_Monterrey_20170519_092700,353682061629216,84.0,184,182.0,104.0,7,561.0
1651,20170519,North_Monterrey_20170519_090816,353683061087264,82.0,184,170.0,119.0,7,562.0
1652,20170519,North_Monterrey_20170519_082418,353683061087264,83.0,184,161.0,119.0,7,554.0
1653,20170519,North_Monterrey_20170519_082054,353682061629216,83.0,184,205.0,105.0,7,584.0
1654,20170518,Pacific_LasGuacamayas_20170518_170251,351881065618595,89.0,186,216.0,118.0,7,616.0
1655,20170518,NorthWest_HWEscuinapaAcaponeta_20170518_160229,358318060083965,83.0,186,207.0,119.0,7,602.0
1656,20170518,Pacific_LasGuacamayas_20170518_170250,353300064377390,87.0,188,214.0,107.0,7,603.0
1657,20170518,NorthWest_HWEscuinapaAcaponeta_20170518_160124,351881064335449,83.0,187,208.0,107.0,7,592.0
1658,20170518,NorthWest_HWEscuinapaAcaponeta_20170518_153803,358318060083965,83.0,188,207.0,120.0,7,605.0
1659,20170518,Pacific_LasGuacamayas_20170518_163129,351881065618595,83.0,187,206.0,119.0,7,602.0
1660,20170518,Pacific_LasGuacamayas_20170518_163130,351881063997322,84.0,186,213.0,105.0,7,595.0
1661,20170518,NorthWest_HWEscuinapaAcaponeta_20170518_152356,351881069387569,83.0,187,208.0,120.0,7,605.0
1662,20170518,NorthWest_HWEscuinapaAcaponeta_20170518_152354,351881064335449,84.0,186,210.0,108.0,7,595.0
1663,20170518,DF_CdDeMexico_20170518_155829,353683060724495,84.0,187,196.0,104.0,7,578.0
1664,20170518,NorthWest_HWEscuinapaAcaponeta_20170518_145127,351881064335449,84.0,186,208.0,119.0,7,604.0
1665,20170518,Pacific_LasGuacamayas_20170518_155054,353300064377390,86.0,187,181.0,107.0,7,568.0
1666,20170518,Pacific_LasGuacamayas_20170518_154854,351881065618595,83.0,187,168.0,119.0,7,564.0
1667,20170518,Peninsula_Chiapas_20170518_153444,351881060569751,84.0,185,208.0,106.0,7,590.0
1668,20170518,Peninsula_Chiapas_20170518_153443,351881061798391,84.0,187,209.0,105.0,7,592.0
1669,20170518,NorthWest_HWEscuinapaAcaponeta_20170518_143118,358318060083965,85.0,186,207.0,119.0,7,604.0
1670,20170518,NorthWest_HWEscuinapaAcaponeta_20170518_143119,351881069387569,83.0,188,207.0,126.0,7,611.0
1671,20170518,Peninsula_Chiapas_20170518_150846,351881060569751,84.0,187,213.0,105.0,7,596.0
1672,20170518,DF_CdDeMexico_20170518_150603,351881063311789,84.0,187,215.0,106.0,7,599.0
1673,20170518,DF_Hidalgo_20170518_143515,351881066245752,83.0,190,218.0,118.0,7,616.0
1674,20170518,Peninsula_Chiapas_20170518_141556,351881061798391,83.0,187,208.0,104.0,7,589.0
1675,20170518,DF_CdDeMexico_20170518_140947,353683060724495,84.0,186,212.0,104.0,7,593.0
1676,20170518,DF_Hidalgo_20170518_140016,353682062749146,85.0,186,208.0,107.0,7,593.0
1677,20170518,DF_CdDeMexico_20170518_124822,351881063311789,85.0,189,212.0,107.0,7,600.0
1678,20170518,DF_Hidalgo_20170518_124117,353682062749146,89.0,187,197.0,120.0,7,600.0
1679,20170518,DF_Hidalgo_20170518_124046,351881066245752,84.0,185,208.0,118.0,7,602.0
1680,20170518,Peninsula_Chiapas_20170518_121601,351881060569751,88.0,186,228.0,105.0,7,614.0
1681,20170518,Peninsula_Chiapas_20170518_121426,351881061798391,85.0,188,233.0,105.0,7,618.0
1682,20170518,Pacific_LazaroCardenas_20170518_114446,351881065618595,86.0,188,210.0,119.0,7,610.0
1683,20170518,Pacific_LazaroCardenas_20170518_114453,353300064377390,83.0,186,208.0,106.0,7,590.0
1684,20170518,DF_CdDeMexico_20170518_113931,351881063311789,84.0,187,215.0,105.0,7,598.0
1685,20170518,Pacific_LazaroCardenas_20170518_110631,353300064377390,84.0,186,212.0,105.0,7,594.0
1686,20170518,Pacific_LazaroCardenas_20170518_110429,351881065618595,84.0,187,217.0,119.0,7,614.0
1687,20170518,DF_CdDeMexico_20170518_104740,353683060724495,86.0,188,211.0,105.0,7,597.0
1688,20170518,Pacific_LazaroCardenas_20170518_095123,351881065618595,85.0,186,178.0,119.0,7,575.0
1689,20170518,Pacific_LazaroCardenas_20170518_094854,353300064377390,84.0,185,215.0,106.0,7,597.0
1690,20170502,North_Jimenez_20170502_103816,353683060724495,84.0,186,213.0,105.0,7,595.0
1691,20170502,North_Jimenez_20170502_100606,351881063311789,85.0,189,165.0,107.0,7,553.0
1692,20170517,Peninsula_Chiapas_20170517_163116,351881061798391,85.0,186,190.0,105.0,7,573.0
1693,20170517,Peninsula_Chiapas_20170517_161110,351881060569751,87.0,189,190.0,107.0,7,580.0
1694,20170517,Peninsula_Chiapas_20170517_151204,351881061798391,85.0,186,232.0,105.0,7,615.0
1695,20170517,Peninsula_Chiapas_20170517_151205,351881060569751,84.0,186,212.0,104.0,7,593.0
1696,20170517,Peninsula_Chiapas_20170517_144924,351881060569751,84.0,188,211.0,105.0,7,595.0
1697,20170517,Peninsula_Chiapas_20170517_144559,351881061798391,84.0,189,192.0,104.0,7,576.0
1698,20170517,Peninsula_Chiapas_20170517_123603,351881061798391,84.0,187,216.0,106.0,7,600.0
1699,20170517,Peninsula_Chiapas_20170517_123606,351881060569751,83.0,186,216.0,106.0,7,598.0
1700,20170517,Pacific_LazaroCardenas_20170517_121230,351881065618595,83.0,186,224.0,119.0,7,619.0
1701,20170517,Pacific_LazaroCardenas_20170517_121211,353300064377390,91.0,187,215.0,106.0,7,606.0
1702,20170517,Peninsula_Chiapas_20170517_114653,351881060569751,89.0,185,208.0,105.0,7,594.0
1703,20170517,Pacific_LazaroCardenas_20170517_114336,351881065618595,84.0,186,170.0,119.0,7,566.0
1704,20170517,Peninsula_Chiapas_20170517_114230,351881061798391,84.0,188,182.0,105.0,7,566.0
1705,20170517,Pacific_LazaroCardenas_20170517_113800,353300064377390,85.0,186,176.0,106.0,7,560.0
1706,20170517,Peninsula_Chiapas_20170517_102848,351881060569751,86.0,186,207.0,105.0,7,591.0
1707,20170517,Peninsula_Chiapas_20170517_102844,351881061798391,88.0,187,210.0,105.0,7,597.0
1708,20170517,Pacific_LazaroCardenas_20170517_095650,351881065618595,84.0,187,212.0,119.0,7,609.0
1709,20170517,Pacific_LazaroCardenas_20170517_095646,351881063997322,84.0,186,210.0,106.0,7,593.0
1710,20170517,Pacific_LazaroCardenas_20170517_093307,351881065618595,154.0,236,247.0,118.0,7,762.0
1711,20170517,Pacific_LazaroCardenas_20170517_093308,351881063997322,153.0,237,175.0,105.0,7,677.0
1712,20170515,North_Delicias_20170515_163023,353683060724495,84.0,187,230.0,106.0,7,614.0
1713,20170515,North_Delicias_20170515_161738,351881063311789,83.0,188,171.0,106.0,7,555.0
1714,20170515,North_Delicias_20170515_153955,351881063311789,88.0,188,169.0,106.0,7,558.0
1715,20170515,Gulf_HWAOaxacaSur_20170515_163549,351881060569751,87.0,186,171.0,105.0,7,556.0
1716,20170515,North_Delicias_20170515_152514,353683060724495,85.0,188,193.0,106.0,7,579.0
1717,20170515,Gulf_HWAOaxacaSur_20170515_161823,351881061798391,84.0,187,209.0,105.0,7,592.0
1718,20170515,North_Delicias_20170515_140938,351881063311789,86.0,190,185.0,110.0,7,578.0
1719,20170515,North_Delicias_20170515_131535,353683060724495,85.0,187,217.0,106.0,7,602.0
1720,20170515,Gulf_HWAOaxacaSur_20170515_125804,351881061798391,84.0,187,210.0,105.0,7,593.0
1721,20170515,Gulf_HWAOaxacaSur_20170515_125252,351881060569751,84.0,187,210.0,118.0,7,606.0
1722,20170515,Gulf_HWAOaxacaSur_20170515_122519,351881061798391,87.0,187,217.0,105.0,7,603.0
1723,20170515,Gulf_HWAOaxacaSur_20170515_122413,351881060569751,84.0,187,228.0,119.0,7,625.0
1724,20170515,Gulf_HWAOaxacaSur_20170515_120914,351881060569751,84.0,188,226.0,90.0,7,595.0
1725,20170515,null_null_20170515_113953,353682060001896,84.0,186,215.0,119.0,7,611.0
1726,20170513,Pacific_Morelia_20170513_171229,353682060292982,153.0,138,152.0,118.0,7,568.0
1727,20170513,Pacific_Morelia_20170513_170231,353682060891692,154.0,140,194.0,119.0,7,614.0
1728,20170511,Gulf_Oaxaca_20170511_095639,351881060569751,86.0,187,225.0,120.0,7,625.0
1729,20170511,Gulf_Oaxaca_20170511_095408,351881061798391,90.0,187,204.0,107.0,7,595.0
1730,20170510,Gulf_Tuxtepec_20170510_151804,351881060569751,145.0,185,209.0,119.0,7,665.0
1731,20170510,Gulf_Tuxtepec_20170510_151802,351881061798391,83.0,184,209.0,107.0,7,590.0
1732,20170510,DF_CdDeMexico_20170510_141612,351881060563119,85.0,190,222.0,122.0,7,626.0
1733,20170510,North_Monterrey_20170510_141659,353683060724495,84.0,186,214.0,104.0,7,595.0
1734,20170510,North_Monterrey_20170510_140243,351881063311789,83.0,188,169.0,106.0,7,553.0
1735,20170510,DF_CdDeMexico_20170510_134702,351881060563119,89.0,188,218.0,92.0,7,594.0
1736,20170510,Gulf_Tuxtepec_20170510_134033,351881061798391,146.0,186,224.0,106.0,7,669.0
1737,20170510,DF_CdDeMexico_20170510_133928,351881065073387,85.0,187,212.0,105.0,7,596.0
1738,20170510,North_Monterrey_20170510_130433,353683060724495,83.0,179,214.0,104.0,7,587.0
1739,20170510,Gulf_Tuxtepec_20170510_130125,351881060569751,146.0,186,211.0,120.0,7,670.0
1740,20170510,Gulf_Tuxtepec_20170510_122028,351881061798391,151.0,185,207.0,106.0,7,656.0
1741,20170510,North_Monterrey_20170510_121542,351881063311789,84.0,189,176.0,105.0,7,561.0
1742,20170510,North_Monterrey_20170510_115256,351881063311789,84.0,187,208.0,105.0,7,591.0
1743,20170510,Peninsula_Tonala_20170510_114935,351881063090979,84.0,186,207.0,120.0,7,604.0
1744,20170510,North_Monterrey_20170510_113820,353683060724495,85.0,189,179.0,106.0,7,566.0
1745,20170510,Peninsula_Tonala_20170510_113615,351881063090979,84.0,187,207.0,116.0,7,601.0
1746,20170510,Peninsula_Tonala_20170510_113551,353300064111724,85.0,186,210.0,105.0,7,593.0
1747,20170510,Gulf_Tuxtepec_20170510_112754,351881060569751,145.0,185,209.0,119.0,7,665.0
1748,20170510,Peninsula_Tonala_20170510_110523,351881063090979,84.0,185,210.0,106.0,7,592.0
1749,20170510,Peninsula_Tonala_20170510_110437,353300064111724,83.0,187,211.0,103.0,7,591.0
1750,20170510,Peninsula_Tonala_20170510_102134,353300064111724,85.0,188,209.0,105.0,7,594.0
1751,20170510,Peninsula_Tonala_20170510_101815,351881063090979,83.0,185,206.0,99.0,7,580.0
1752,20170510,Gulf_Oaxaca_20170510_091643,351881060569751,84.0,186,209.0,119.0,7,605.0
1753,20170510,Gulf_Oaxaca_20170510_091637,351881061798391,84.0,186,210.0,105.0,7,592.0
1754,20170509,Gulf_HWVeracruzCatemaco_20170509_123813,351881067882157,85.0,187,202.0,118.0,7,599.0
1755,20170509,Gulf_HWVeracruzCatemaco_20170509_123741,353300064048892,90.0,186,206.0,105.0,7,594.0
1756,20170509,Gulf_HWVeracruzCatemaco_20170509_115024,351881063090979,85.0,186,206.0,119.0,7,603.0
1757,20170509,Gulf_HWVeracruzCatemaco_20170509_114937,353300064111724,85.0,186,210.0,105.0,7,593.0
1758,20170509,Gulf_HWVeracruzCatemaco_20170509_110336,353300064048892,86.0,187,209.0,104.0,7,593.0
1759,20170509,Gulf_HWVeracruzCatemaco_20170509_104148,351881063090979,86.0,185,209.0,118.0,7,605.0
1760,20170509,Gulf_HWVeracruzCatemaco_20170509_104115,353300064111724,85.0,186,207.0,105.0,7,590.0
1761,20170509,Gulf_HWVeracruzCatemaco_20170509_103701,353300064048892,85.0,186,214.0,105.0,7,597.0
1762,20170509,Gulf_HWVeracruzCatemaco_20170509_103701,351881067882157,85.0,186,207.0,118.0,7,603.0
1763,20170509,Gulf_Oaxaca_20170509_103612,351881060569751,84.0,186,208.0,118.0,7,603.0
1764,20170509,Gulf_HWVeracruzCatemaco_20170509_102240,351881067882157,84.0,186,175.0,119.0,7,571.0
1765,20170509,Gulf_Oaxaca_20170509_101042,351881061798391,83.0,186,175.0,105.0,7,556.0
1766,20170509,Gulf_HWVeracruzCatemaco_20170509_093255,351881063090979,85.0,185,205.0,100.0,7,582.0
1767,20170509,Gulf_HWVeracruzCatemaco_20170509_092950,353300064111724,85.0,187,207.0,104.0,7,590.0
1768,20170509,Gulf_HWVeracruzCatemaco_20170509_090235,353300064048892,84.0,185,209.0,118.0,7,603.0
1769,20170509,Gulf_HWVeracruzCatemaco_20170509_090236,351881067882157,84.0,185,211.0,104.0,7,591.0
1770,20170508,North_HWJimenezCamargo_20170508_183411,353683060724495,83.0,189,196.0,105.0,7,580.0
