,Date,StationaryTestID,IMEI,EARFCN,ULSpeed,DLSpeed,PingSpeed,PULColor,PDLColor,PINGColor,MOColor,MTColor,Pingtime,ultime,dltime,motime,Latitude,Longitude,sector_id,unique_id,site,rsrp,rsrq,sinr,pci,SINRColor,RSRPColor,RSRQColor
699,20171030,Peninsula_Tabasco_20171030_180548,3.533E+14,2250,50.55,26.63,69.1,GREEN,RED,RED,GREEN,GREEN,85,185,189,120,18.0660971,-93.1641175,22503LVHE0001,HVHE0001,LVHE0001,-73,-7,24,105,GREEN,GREEN,GREEN
700,20171030,Peninsula_Tabasco_20171030_180427,3.53682E+14,2250,47.72,27.18,64.2,GREEN,RED,RED,GREEN,GREEN,84,189,232,118,18.0640314,-93.175642,22503LVHE0001,HVHE0001,LVHE0001,-70,-7,23,105,GREEN,GREEN,GREEN
701,20171030,DF_Hidalgo_20171030_175736,3.53682E+14,2435,10.79,29.16,65,GREEN,GREEN,RED,GREEN,GREEN,83,191,215,118,20.1120328,-98.7204694,24351HIDPAC0058,PACH2003H,HIDPAC0058,-53,-7,20,436,GREEN,GREEN,GREEN
702,20171030,Peninsula_Tabasco_20171030_175056,3.53682E+14,2250,48.46,26.54,62.55,GREEN,RED,RED,RED,RED,145,189,215,90,18.0640314,-93.175642,22503LVHE0001,HVHE0001,LVHE0001,-71,-7,28,105,GREEN,GREEN,GREEN
703,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_173751,3.51881E+14,2435,10.37,21.32,102,GREEN,GREEN,RED,GREEN,GREEN,84,188,210,100,19.5372112,-96.908619,24353VERXPL0716,VER7114,VERXPL0716,-77,-6,16,68,YELLOW,GREEN,GREEN
704,20171030,Pacific_Aguascalientes_20171030_172304,3.53683E+14,2435,9.35,16.15,NULL,GREEN,GREEN,NULL,NULL,NULL,,-85,,,21.9495306,-102.3196895,24353AGUJSM0058,HAGS1008,AGUJSM0058,-68,-10,23,140,GREEN,GREEN,GREEN
705,20171030,DF_Hidalgo_20171030_172213,3.53682E+14,2435,11.46,17.31,67.3,GREEN,GREEN,RED,GREEN,GREEN,84,188,209,119,20.0953026,-98.701915,24351HIDMNR0318,HIDMNR0318,HIDMNR0318,-70,-7,17,108,YELLOW,GREEN,GREEN
706,20171030,Pacific_Aguascalientes_20171030_170859,3.53683E+14,2435,7.49,1.89,66.2,YELLOW,RED,RED,GREEN,GREEN,83,185,210,119,21.9493202,-102.3153645,24353AGUJSM0058,HAGS1008,AGUJSM0058,-63,-10,21,140,GREEN,GREEN,GREEN
707,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_165836,3.51881E+14,2435,11.43,20.14,99.1,GREEN,GREEN,RED,GREEN,GREEN,88,186,208,119,19.5358716,-96.9063636,24352VERXPL0716,VER7114,VERXPL0716,-64,-10,27,67,GREEN,GREEN,GREEN
708,20171030,DF_Hidalgo_20171030_165120,3.53682E+14,2435,9.64,14.66,79.8,GREEN,GREEN,RED,GREEN,GREEN,83,188,211,119,20.0953026,-98.701915,24353HIDMNR0318,HIDMNR0318,HIDMNR0318,-61,-7,22,110,GREEN,GREEN,GREEN
709,20171030,DF_CdDeMexico_20171030_164145,3.53682E+14,2250,19.26,23.63,565,RED,RED,RED,GREEN,GREEN,86,188,215,121,19.4313948,-99.1676166,22502LMEX8193,MEX9094,LMEX8193,-85,-7,22,376,GREEN,GREEN,GREEN
710,20171030,DF_Hidalgo_20171030_163719,3.53682E+14,2435,11.26,21.79,63.8,GREEN,GREEN,RED,GREEN,GREEN,83,187,211,120,20.0953158,-98.7018909,24352HIDMNR0318,HIDMNR0318,HIDMNR0318,-78,-7,20,109,GREEN,GREEN,GREEN
711,20171030,Pacific_Aguascalientes_20171030_163554,3.53683E+14,2435,5.43,7.64,NULL,YELLOW,RED,NULL,NULL,NULL,,-128,,,21.947804,-102.3085846,24352AGUJSM0058,HAGS1008,AGUJSM0058,-66,-6,26,139,GREEN,GREEN,GREEN
712,20171030,Pacific_Aguascalientes_20171030_161926,3.53683E+14,2435,5.43,2.48,85.5,YELLOW,RED,RED,GREEN,GREEN,84,186,209,119,21.9516349,-102.3138409,24352AGUJSM0058,HAGS1008,AGUJSM0058,-66,-8,23,139,GREEN,GREEN,GREEN
713,20171030,DF_CdDeMexico_20171030_161049,3.53682E+14,2250,33.06,23.09,579,GREEN,RED,RED,GREEN,RED,85,188,212,123,19.4315997,-99.1686259,22502LMEX8193,MEX9094,LMEX8193,-78,-10,22,376,GREEN,GREEN,GREEN
714,20171030,DF_CdDeMexico_20171030_155500,3.53682E+14,2250,29.84,14.49,490,GREEN,RED,RED,GREEN,GREEN,84,191,207,120,19.4315997,-99.1686259,22502LMEX8193,MEX9094,LMEX8193,-80,-10,21,376,GREEN,GREEN,GREEN
715,20171030,DF_CdDeMexico_20171030_155231,3.51881E+14,2250,31.84,6.65,496,GREEN,RED,RED,GREEN,GREEN,85,185,209,120,19.4318574,-99.1680275,22502LMEX8193,MEX9094,LMEX8193,-76,-11,22,376,GREEN,GREEN,YELLOW
716,20171030,Pacific_Queretaro_20171030_154939,3.51881E+14,2435,16.44,13.96,89.1,GREEN,GREEN,RED,GREEN,GREEN,84,185,213,119,20.55124,-99.8894915,24352QTOTQQ2209,QTOTQQ2209,QTOTQQ2209,-53,-10,17,112,YELLOW,GREEN,GREEN
717,20171030,Peninsula_Tabasco_20171030_154744,3.53682E+14,2250,50.32,26.49,62.7,GREEN,RED,RED,GREEN,GREEN,87,187,183,120,18.0660031,-93.1640513,22502LVHE0001,HVHE0001,LVHE0001,-73,-9,24,107,GREEN,GREEN,GREEN
718,20171030,Pacific_Leon_20171030_154015,3.533E+14,2250,53.54,38.65,64.7,GREEN,GREEN,RED,GREEN,GREEN,84,188,166,119,21.1588181,-101.7426785,22501GUALEO1819,GUALEO1819,GUALEO1819,-66,-6,30,369,GREEN,GREEN,GREEN
719,20171030,Pacific_Aguascalientes_20171030_153520,3.53683E+14,2435,7.83,7.19,NULL,YELLOW,RED,NULL,NULL,NULL,,-90,,,21.9517136,-102.3144504,24351AGUJSM0058,HAGS1008,AGUJSM0058,-59,-9,20,138,GREEN,GREEN,GREEN
720,20171030,Peninsula_Tabasco_20171030_153129,3.53682E+14,2250,28.75,27.63,63.9,GREEN,RED,RED,RED,RED,83,188,213,90,18.0660526,-93.1643373,22502LVHE0001,HVHE0001,LVHE0001,-78,-7,30,107,GREEN,GREEN,GREEN
721,20171030,Pacific_Leon_20171030_152622,3.533E+14,2250,36.09,35.58,68.7,GREEN,GREEN,RED,GREEN,GREEN,86,187,210,118,21.1588567,-101.7426783,22501GUALEO1819,GUALEO1819,GUALEO1819,-69,-7,29,369,GREEN,GREEN,GREEN
722,20171030,Pacific_Aguascalientes_20171030_151348,3.53683E+14,2435,7.27,3.11,76.7,YELLOW,RED,RED,GREEN,GREEN,83,187,212,120,21.9519269,-102.3145422,24351AGUJSM0058,HAGS1008,AGUJSM0058,-60,-7,20,138,GREEN,GREEN,GREEN
723,20171030,Peninsula_Tabasco_20171030_151148,3.533E+14,2250,50.86,27.67,61.3,GREEN,RED,RED,GREEN,GREEN,88,189,182,123,18.066051,-93.1643115,22502LVHE0001,HVHE0001,LVHE0001,-81,-8,25,107,GREEN,GREEN,GREEN
724,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_150818,3.51881E+14,2435,7.01,18.31,108,YELLOW,GREEN,RED,GREEN,GREEN,84,187,207,114,19.5381077,-96.9057928,24351VERXPL0716,VER7114,VERXPL0716,-62,-10,22,66,GREEN,GREEN,GREEN
725,20171030,Pacific_Irapuato_20171030_150623,3.53682E+14,2250,47.43,21.29,113,GREEN,RED,RED,GREEN,GREEN,84,187,210,117,20.6870114,-101.3644765,22503LIRA1049,HIRA1049,LIRA1049,-70,-7,16,86,YELLOW,GREEN,GREEN
726,20171030,Pacific_Irapuato_20171030_150550,3.53682E+14,2250,27.29,4.15,105,GREEN,RED,RED,GREEN,GREEN,144,188,212,118,20.687059,-101.3644417,22503LIRA1049,HIRA1049,LIRA1049,-74,-8,13,86,RED,GREEN,GREEN
727,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_150021,3.53683E+14,2435,11.4,2.88,77.2,GREEN,RED,RED,GREEN,GREEN,84,187,211,98,19.155111,-96.1003623,24352VERBOR0469,HVER0033,VERBOR0469,-72,-9,16,106,YELLOW,GREEN,GREEN
728,20171030,Pacific_Aguascalientes_20171030_144918,3.53683E+14,2435,7.32,4.16,60.9,YELLOW,RED,RED,RED,RED,84,185,207,90,21.9488306,-102.3134745,24351AGUJSM0058,HAGS1008,AGUJSM0058,-57,-11,21,138,GREEN,GREEN,YELLOW
729,20171030,DF_Hidalgo_20171030_144726,3.53682E+14,2435,11.79,25.58,66.9,GREEN,GREEN,RED,GREEN,GREEN,84,188,235,119,20.0985264,-98.6926073,24352HIDMNR0322,HID9095,HIDMNR0322,-58,-7,19,502,YELLOW,GREEN,GREEN
730,20171030,Pacific_Queretaro_20171030_144127,3.51881E+14,2435,9.71,10.83,84.7,GREEN,YELLOW,RED,GREEN,GREEN,83,186,208,118,20.5532539,-99.8888515,24353QTOTQQ2209,QTOTQQ2209,QTOTQQ2209,-51,-9,30,113,GREEN,GREEN,GREEN
731,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_143454,3.53683E+14,2435,11.78,5.41,73.4,GREEN,RED,RED,GREEN,GREEN,83,188,208,117,19.1583049,-96.1028124,24353VERBOR0469,HVER0033,VERBOR0469,-74,-10,15,107,RED,GREEN,GREEN
732,20171030,Pacific_Guadalajara_20171030_143157,3.51881E+14,2250,49.56,26,78,GREEN,RED,RED,GREEN,GREEN,86,187,175,120,20.6925514,-103.2650515,22501JALTNL2017,JALTNL2017,JALTNL2017,-68,-7,24,327,GREEN,GREEN,GREEN
733,20171030,DF_Hidalgo_20171030_143115,3.53682E+14,2435,11.49,26.68,66.9,GREEN,GREEN,RED,GREEN,GREEN,84,189,236,119,20.0985773,-98.6925515,24351HIDMNR0322,HID9095,HIDMNR0322,-53,-8,13,501,RED,GREEN,GREEN
734,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_142622,3.533E+14,2435,11.25,18.59,80.3,GREEN,GREEN,RED,GREEN,GREEN,86,187,209,118,19.5294281,-96.9106991,24351VERXPL0713,VER7069,VERXPL0713,-79,-10,17,99,YELLOW,GREEN,GREEN
735,20171030,DF_DistritoFederal_20171030_142411,3.53682E+14,2250,9.22,8.86,110,RED,RED,RED,GREEN,GREEN,84,186,213,117,19.5038546,-99.1974261,22503MLDIFAZC1007Y,DIFAZC1007,MLDIFAZC1007Y,-101,-11,9,80,RED,RED,YELLOW
736,20171030,Pacific_Guadalajara_20171030_142231,3.533E+14,2250,24.54,24.29,90,YELLOW,RED,RED,GREEN,GREEN,84,188,211,118,20.6904679,-103.2639471,22501JALTNL2017,JALTNL2017,JALTNL2017,-63,-7,28,327,GREEN,GREEN,GREEN
737,20171030,Pacific_Queretaro_20171030_142051,3.51881E+14,2435,11.63,26.98,72,GREEN,GREEN,RED,GREEN,GREEN,83,186,212,119,20.5534066,-99.8892443,24351QTOTQQ2209,QTOTQQ2209,QTOTQQ2209,-62,-6,30,111,GREEN,GREEN,GREEN
738,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_141119,3.51881E+14,2435,11.05,1.66,74,GREEN,RED,RED,GREEN,RED,86,186,213,104,19.1552762,-96.1089371,24352VERBOR0473,HVER0059,VERBOR0473,-54,-7,27,154,GREEN,GREEN,GREEN
739,20171030,Pacific_Irapuato_20171030_140846,3.53682E+14,2250,45.31,4.28,106,GREEN,RED,RED,GREEN,GREEN,83,187,212,118,20.6881237,-101.3633143,22501LIRA1049,HIRA1049,LIRA1049,-79,-8,16,84,YELLOW,GREEN,GREEN
740,20171030,DF_DistritoFederal_20171030_140845,3.53682E+14,2250,8.9,14.44,104,RED,RED,RED,GREEN,RED,84,187,216,140,19.5039175,-99.1977303,22503MLDIFAZC1007Y,DIFAZC1007,MLDIFAZC1007Y,-105,-11,11,80,RED,RED,YELLOW
741,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_140810,3.53683E+14,2435,11.89,3.82,70.9,GREEN,RED,RED,GREEN,GREEN,84,186,210,118,19.1583113,-96.1028925,24351VERBOR0469,HVER0033,VERBOR0469,-71,-8,20,105,GREEN,GREEN,GREEN
742,20171030,Pacific_Irapuato_20171030_140806,3.53682E+14,2250,20.45,20.56,136,YELLOW,RED,RED,GREEN,GREEN,84,188,225,118,20.6881839,-101.3632947,22501LIRA1049,HIRA1049,LIRA1049,-80,-8,10,84,RED,GREEN,GREEN
743,20171030,Pacific_Guadalajara_20171030_140632,3.533E+14,2250,23.47,24.57,106,YELLOW,RED,RED,GREEN,GREEN,84,186,210,117,20.6904679,-103.2639471,22503JALTNL2017,JALTNL2017,JALTNL2017,-74,-7,19,329,YELLOW,GREEN,GREEN
744,20171030,Pacific_Guadalajara_20171030_140524,3.51881E+14,2250,46.91,22.78,107,GREEN,RED,RED,GREEN,GREEN,84,185,205,119,20.6904727,-103.2639017,22503JALTNL2017,JALTNL2017,JALTNL2017,-72,-9,20,329,GREEN,GREEN,GREEN
745,20171030,Pacific_Queretaro_20171030_140130,3.51881E+14,2435,12.08,18.78,69.5,GREEN,GREEN,RED,GREEN,GREEN,83,187,212,118,20.5517359,-99.8900572,24353QTOTQQ2209,QTOTQQ2209,QTOTQQ2209,-65,-8,30,113,GREEN,GREEN,GREEN
746,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_135601,3.51881E+14,2435,11.19,13.12,99,GREEN,GREEN,RED,GREEN,GREEN,84,187,208,100,19.4985943,-96.8949333,24352VERXPL0715,VER7113,VERXPL0715,-61,-8,6,88,RED,GREEN,GREEN
747,20171030,DF_CdDeMexico_20171030_135414,3.51881E+14,2250,28.27,8.86,442,GREEN,RED,RED,GREEN,GREEN,84,186,208,123,19.4314376,-99.1689847,22501LMEX8193,MEX9094,LMEX8193,-81,-12,0,375,RED,GREEN,YELLOW
748,20171030,DF_CdDeMexico_20171030_135342,3.53682E+14,2250,50.1,22.07,520,GREEN,RED,RED,GREEN,GREEN,85,191,210,136,19.4314307,-99.1689692,22501LMEX8193,MEX9094,LMEX8193,-78,-13,2,375,RED,GREEN,YELLOW
749,20171030,Pacific_Guadalajara_20171030_135111,3.533E+14,2250,22.27,24.24,82.7,YELLOW,RED,RED,GREEN,GREEN,83,187,211,118,20.6904796,-103.2639475,22502JALTNL2017,JALTNL2017,JALTNL2017,-60,-7,23,328,GREEN,GREEN,GREEN
750,20171030,Pacific_Guadalajara_20171030_135025,3.51881E+14,2250,45.25,27.46,118,GREEN,RED,RED,GREEN,GREEN,84,187,205,119,20.6905394,-103.2639242,22502JALTNL2017,JALTNL2017,JALTNL2017,-65,-7,21,328,GREEN,GREEN,GREEN
751,20171030,DF_Hidalgo_20171030_134717,3.53682E+14,2435,11.47,27.03,64.2,GREEN,GREEN,RED,GREEN,GREEN,83,187,214,119,20.0981519,-98.6940003,24353HIDMNR0322,HID9095,HIDMNR0322,-64,-7,24,503,GREEN,GREEN,GREEN
752,20171030,Pacific_Monterrey_20171030_134330,3.51881E+14,2250,43.11,20.94,78,GREEN,RED,RED,GREEN,GREEN,84,186,209,99,25.7490568,-100.5287328,22501NLEGRS1922,NLEGRS1922,NLEGRS1922,-80,-11,25,129,GREEN,GREEN,YELLOW
753,20171030,Pacific_Monterrey_20171030_134329,3.51881E+14,2250,48.45,24.35,56.1,GREEN,RED,YELLOW,GREEN,GREEN,82,183,203,96,25.7480375,-100.5290851,22501NLEGRS1922,NLEGRS1922,NLEGRS1922,-75,-10,20,129,GREEN,GREEN,GREEN
754,20171030,DF_DistritoFederal_20171030_133507,3.53683E+14,2250,11.18,18.57,91.7,RED,RED,RED,GREEN,GREEN,84,186,218,119,19.503885,-99.1973926,22503MLDIFAZC1007Y,DIFAZC1007,MLDIFAZC1007Y,-95,-11,8,80,RED,YELLOW,YELLOW
755,20171030,Pacific_MichoacAndeOcampo_20171030_133302,3.53683E+14,2435,10.63,17.34,89,GREEN,GREEN,RED,GREEN,GREEN,86,190,239,120,19.7677854,-100.5655557,24352MICHID1098,HMOR0041,MICHID1098,-85,-7,11,479,RED,GREEN,GREEN
756,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_133256,3.51881E+14,2435,3.34,10.03,75.6,RED,YELLOW,RED,RED,GREEN,84,184,161,90,19.1558223,-96.109314,24352VERBOR0473,HVER0059,VERBOR0473,-71,-7,21,154,GREEN,GREEN,GREEN
757,20171030,Pacific_Monterrey_20171030_132344,3.51881E+14,2250,51.26,27.87,60,GREEN,RED,YELLOW,GREEN,GREEN,145,187,169,96,25.7491255,-100.5287933,22503NLEGRS1922,NLEGRS1922,NLEGRS1922,-85,-9,16,131,YELLOW,GREEN,GREEN
758,20171030,Pacific_Monterrey_20171030_131549,3.51881E+14,2250,49.05,43.18,64.4,GREEN,GREEN,RED,GREEN,GREEN,82,183,160,96,25.7489784,-100.5287395,22503NLEGRS1922,NLEGRS1922,NLEGRS1922,-78,-8,19,131,YELLOW,GREEN,GREEN
759,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_131035,3.51881E+14,2435,27.08,3.71,70.3,GREEN,RED,RED,RED,RED,92,74,110,90,19.158771,-96.1092568,24353VERBOR0473,HVER0059,VERBOR0473,-64,-7,26,155,GREEN,GREEN,GREEN
760,20171030,2_DALLAS_20171030_130555,3.51881E+14,1436,7.42,7.58,59.5,YELLOW,RED,GREEN,RED,RED,84,190,215,134,18.5123375,73.7698607,14361PUN01550,PUN01550,PUN01550,-89,-9,10,387,RED,YELLOW,GREEN
761,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_130258,3.51881E+14,2435,12.86,2.41,75.8,GREEN,RED,RED,GREEN,GREEN,83,187,212,118,19.1639869,-96.1565647,24351VERVER0669,HVER0065,VERVER0669,-75,-7,25,162,GREEN,GREEN,GREEN
762,20171030,Pacific_MichoacAndeOcampo_20171030_125520,3.53683E+14,2435,10.64,0,0,GREEN,RED,RED,GREEN,GREEN,158,66,121,122,19.7677879,-100.5654189,24352MICHID1098,HMOR0041,MICHID1098,-84,-8,16,479,YELLOW,GREEN,GREEN
763,20171030,DF_Hidalgo_20171030_125444,3.53682E+14,2435,11.22,24.41,64.6,GREEN,GREEN,RED,GREEN,GREEN,85,188,212,120,20.0737309,-98.7059103,24353HIDMNR0027,PACH2008H,HIDMNR0027,-68,-7,27,458,GREEN,GREEN,GREEN
764,20171030,Pacific_Aguascalientes_20171030_125306,3.53683E+14,2435,10.59,23.5,82.3,GREEN,GREEN,RED,GREEN,GREEN,83,147,208,118,21.9208084,-102.2629436,24352AGUAGU0022,AGS6038,AGUAGU0022,-58,-8,30,172,GREEN,GREEN,GREEN
765,20171030,Pacific_Irapuato_20171030_125225,3.53682E+14,2250,52.27,23.29,134,GREEN,RED,RED,GREEN,GREEN,84,187,177,119,20.6853305,-101.3624317,22502LIRA1049,HIRA1049,LIRA1049,-72,-7,9,85,RED,GREEN,GREEN
766,20171030,Pacific_MichoacAndeOcampo_20171030_125129,3.53683E+14,2435,10.58,5.96,NULL,GREEN,RED,NULL,NULL,NULL,,-78,,,19.7677865,-100.5654185,24352MICHID1098,HMOR0041,MICHID1098,-83,-8,17,479,YELLOW,GREEN,GREEN
767,20171030,Pacific_Irapuato_20171030_125045,3.53682E+14,2250,49.83,4.35,100,GREEN,RED,RED,GREEN,GREEN,83,187,192,120,20.6853154,-101.3629855,22502LIRA1049,HIRA1049,LIRA1049,-74,-8,10,85,RED,GREEN,GREEN
768,20171030,Pacific_HWMoreliaSahuayo_20171030_124701,3.53682E+14,2250,53.81,20.02,76.5,GREEN,RED,RED,GREEN,GREEN,84,186,231,100,19.6827333,-101.3150737,22503LMOR1012,HMOR1012,LMOR1012,-78,-8,4,0,RED,GREEN,GREEN
769,20171030,Pacific_HWMoreliaSahuayo_20171030_124645,3.533E+14,2250,50.59,27.17,82.5,GREEN,RED,RED,GREEN,GREEN,84,189,231,97,19.6827468,-101.3150794,22503LMOR1012,HMOR1012,LMOR1012,-81,-8,14,0,RED,GREEN,GREEN
770,20171030,DF_Hidalgo_20171030_123828,3.53682E+14,2435,9.94,27.42,120,GREEN,GREEN,RED,GREEN,GREEN,84,189,231,120,20.074162,-98.7097986,24352HIDMNR0027,PACH2008H,HIDMNR0027,-62,-7,24,457,GREEN,GREEN,GREEN
771,20171030,Pacific_Aguascalientes_20171030_123420,3.53683E+14,2435,12.18,21.23,82.7,GREEN,GREEN,RED,GREEN,GREEN,83,147,217,118,21.9241125,-102.2632768,24353AGUAGU0022,AGS6038,AGUAGU0022,-61,-7,28,173,GREEN,GREEN,GREEN
772,20171030,Pacific_HWMoreliaSahuayo_20171030_123127,3.533E+14,2250,49.76,21.87,76.5,GREEN,RED,RED,GREEN,RED,84,186,185,119,19.6827392,-101.3149987,22503LMOR1012,HMOR1012,LMOR1012,-79,-9,4,0,RED,GREEN,GREEN
773,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_123041,3.51881E+14,2435,4.46,13.87,66.1,RED,GREEN,RED,GREEN,GREEN,85,184,203,104,19.1592994,-96.1082538,24353VERBOR0473,HVER0059,VERBOR0473,-68,-10,15,155,RED,GREEN,GREEN
774,20171030,Pacific_MichoacAndeOcampo_20171030_123001,3.53683E+14,2435,6.94,0,0,YELLOW,RED,RED,GREEN,GREEN,156,66,120,119,19.7677518,-100.5654635,24352MICHID1098,HMOR0041,MICHID1098,-83,-7,18,479,YELLOW,GREEN,GREEN
775,20171030,DF_DistritoFederal_20171030_123001,3.53683E+14,2250,34.65,19.91,104,GREEN,RED,RED,GREEN,GREEN,85,187,227,119,19.5036611,-99.1904327,22502MLDIFAZC1007Y,DIFAZC1007,MLDIFAZC1007Y,-84,-12,5,79,RED,GREEN,YELLOW
776,20171030,Pacific_HWMoreliaSahuayo_20171030_122921,3.53682E+14,2250,52.44,23.17,80.1,GREEN,RED,RED,GREEN,RED,84,186,192,118,19.6826481,-101.3146771,22503LMOR1012,HMOR1012,LMOR1012,-80,-8,3,0,RED,GREEN,GREEN
777,20171030,Pacific_MichoacAndeOcampo_20171030_122453,3.53683E+14,2435,7.36,5.01,NULL,YELLOW,RED,NULL,NULL,NULL,,-80,,,19.767853,-100.5654278,24352MICHID1098,HMOR0041,MICHID1098,-86,-9,17,479,YELLOW,YELLOW,GREEN
778,20171030,DF_DistritoFederal_20171030_122118,3.53682E+14,2250,28.12,19.53,105,GREEN,RED,RED,GREEN,GREEN,84,189,231,104,19.5034476,-99.1904144,22502MLDIFAZC1007Y,DIFAZC1007,MLDIFAZC1007Y,-86,-12,5,79,RED,YELLOW,YELLOW
779,20171030,DF_Hidalgo_20171030_121921,3.53682E+14,2435,9.96,14.57,65.7,GREEN,GREEN,RED,GREEN,GREEN,83,189,226,120,20.074162,-98.7097986,24351HIDMNR0027,PACH2008H,HIDMNR0027,-77,-9,8,456,RED,GREEN,GREEN
780,20171030,Pacific_MichoacAndeOcampo_20171030_121757,3.53683E+14,2435,6.23,5.62,NULL,YELLOW,RED,NULL,NULL,NULL,,-82,,,19.7678111,-100.5654404,24352MICHID1098,HMOR0041,MICHID1098,-85,-10,14,479,RED,GREEN,GREEN
781,20171030,Pacific_Aguascalientes_20171030_121646,3.53683E+14,2435,11.19,24.99,75.1,GREEN,GREEN,RED,GREEN,GREEN,83,188,207,118,21.9263177,-102.2669954,24351AGUAGU0022,AGS6038,AGUAGU0022,-59,-7,30,171,GREEN,GREEN,GREEN
782,20171030,DF_DistritoFederal_20171030_121530,3.53683E+14,2250,29.72,15.81,103,GREEN,RED,RED,GREEN,GREEN,84,188,230,110,19.5037439,-99.1906738,22502MLDIFAZC1007Y,DIFAZC1007,MLDIFAZC1007Y,-88,-12,3,79,RED,YELLOW,YELLOW
783,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_121501,3.533E+14,2435,7.99,20,585,YELLOW,GREEN,RED,GREEN,GREEN,85,190,217,118,19.5286558,-96.9093429,24352VERXPL0713,VER7069,VERXPL0713,-79,-7,30,100,GREEN,GREEN,GREEN
784,20171030,Pacific_MichoacAndeOcampo_20171030_121236,3.53683E+14,2435,9.84,5.33,NULL,GREEN,RED,NULL,NULL,NULL,,-78,,,19.7677386,-100.5654014,24352MICHID1098,HMOR0041,MICHID1098,-85,-8,22,479,GREEN,GREEN,GREEN
785,20171030,Pacific_MichoacAndeOcampo_20171030_120852,3.53683E+14,2435,9.71,5.69,NULL,GREEN,RED,NULL,NULL,NULL,,-82,,,19.7677386,-100.5654014,24352MICHID1098,HMOR0041,MICHID1098,-84,-8,22,479,GREEN,GREEN,GREEN
786,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_120707,3.51881E+14,2250,55.41,14.19,88.6,GREEN,RED,RED,GREEN,GREEN,83,189,166,107,19.4984645,-96.894525,22502VERXPL0715,VER7113,VERXPL0715,-68,-7,19,88,YELLOW,GREEN,GREEN
787,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_120531,3.51881E+14,2435,8.48,4.51,62.1,GREEN,RED,RED,GREEN,GREEN,84,186,211,119,19.1647569,-96.1541034,24353VERVER0669,HVER0065,VERVER0669,-66,-8,20,164,GREEN,GREEN,GREEN
788,20171030,Pacific_Guadalajara_20171030_120411,3.51881E+14,2250,55.69,20.82,86.1,GREEN,RED,RED,GREEN,GREEN,84,183,166,119,20.6639412,-103.4439407,22502JALZAP2028,JALZAP2028,JALZAP2028,-68,-7,27,241,GREEN,GREEN,GREEN
789,20171030,Pacific_Leon_20171030_120202,3.533E+14,2250,51.63,33.54,84.1,GREEN,YELLOW,RED,GREEN,GREEN,84,191,178,119,21.1581683,-101.7445101,22503GUALEO1819,GUALEO1819,GUALEO1819,-76,-7,17,371,YELLOW,GREEN,GREEN
790,20171030,DF_DistritoFederal_20171030_120102,3.53683E+14,2250,331.07,20.11,159,GREEN,RED,RED,GREEN,GREEN,92,189,238,129,19.5055536,-99.193352,22502MLDIFAZC1007Y,DIFAZC1007,MLDIFAZC1007Y,-88,-12,3,79,RED,YELLOW,YELLOW
791,20171030,Pacific_Leon_20171030_114247,3.533E+14,2250,49.95,38.34,71.5,GREEN,GREEN,RED,GREEN,GREEN,83,188,190,118,21.15761,-101.7430058,22503GUALEO1819,GUALEO1819,GUALEO1819,-80,-7,18,371,YELLOW,GREEN,GREEN
792,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_114005,3.57536E+14,2435,9.59,19.19,85.2,GREEN,GREEN,RED,GREEN,GREEN,84,188,226,120,19.1256193,-96.1771952,24353VERVER0672,HVER0073,VERVER0672,-73,-7,26,179,GREEN,GREEN,GREEN
793,20171030,Pacific_Guadalajara_20171030_113743,3.51881E+14,2250,51.32,11.76,95,GREEN,RED,RED,GREEN,GREEN,84,187,192,119,20.6636383,-103.4444598,22502JALZAP2028,JALZAP2028,JALZAP2028,-79,-7,25,241,GREEN,GREEN,GREEN
794,20171030,Pacific_Guadalajara_20171030_113635,3.51881E+14,2250,49.69,4.66,88.2,GREEN,RED,RED,GREEN,GREEN,84,187,212,120,20.6637397,-103.444711,22502JALZAP2028,JALZAP2028,JALZAP2028,-78,-7,26,241,GREEN,GREEN,GREEN
795,20171030,Gulf_VeracruzdeIgnaciodelaLlave_20171030_113449,3.51881E+14,2435,24.67,2.04,83,GREEN,RED,RED,RED,RED,83,187,109,89,19.1589254,-96.1063045,24351VERBOR0473,HVER0059,VERBOR0473,-79,-8,11,153,RED,GREEN,GREEN
